"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
50,0.0650342276110425,0.0701182028691588,0.0697422819313773,0.0646934240680656,0.0668672201774123,0.690060268102252,0.676203352778185,0.623947040654303,0.687554062146517,0.660678061749313,0.0672910713314113,0.667688557086114
51,0.0649941141599262,0.0701148990505727,0.0696839570562623,0.06469230944143,0.0668686773613265,0.690293259714554,0.676045166167255,0.62614380547868,0.687561848511318,0.660552733189879,0.0672707914139035,0.668119362612337
52,0.0649942275506653,0.0701867582052045,0.0696907713682911,0.0646692527489152,0.0668126891598967,0.690546664489263,0.674642880759711,0.626072708505041,0.688335530032009,0.662328563542949,0.0672707398065946,0.668385269465795
53,0.0649935204643551,0.070189407426016,0.0697008725461669,0.0646721143347588,0.0668086751516727,0.690569893260278,0.674722622370958,0.626083899695336,0.688187589100788,0.662686058122318,0.0672729179845939,0.668450012509936
54,0.0649863179267221,0.0702033827304555,0.0697640943566253,0.0646546568392691,0.0668207961738862,0.690032112016173,0.674841262329155,0.625212961768261,0.687966739480975,0.663740050761491,0.0672858496053916,0.668358625271211
55,0.0649986786362375,0.0701909814981508,0.0697119129992621,0.0645900141053605,0.0667813445383871,0.690077161753899,0.674845800469633,0.628906054565611,0.689939521181036,0.66648255467544,0.0672545863554796,0.670050218529124
56,0.0649897611902682,0.0702156157810221,0.0697149910641737,0.0645877179656729,0.0667951980077089,0.690506894017676,0.674196846381352,0.629006775278266,0.6900088906129,0.666740060349468,0.0672606568017691,0.670091893327932
57,0.0650357014919861,0.0701942747038623,0.0697092862579381,0.0645876577689089,0.0667950083294692,0.691526144333728,0.674618893445758,0.629379376084558,0.690063395166508,0.666690065896798,0.0672643857104329,0.67045557498547
58,0.065081677533269,0.0701221625060844,0.0697155146788904,0.0644519161725997,0.066784278277237,0.690357666761459,0.677176459757715,0.630158809573339,0.692732702590594,0.666327092473301,0.0672311098336161,0.671350546231282
59,0.0650806151859103,0.0701321164522582,0.0696605097530502,0.064451350582938,0.0666730643119122,0.6904259452702,0.676996879055963,0.63442989443416,0.692658378199311,0.668004303632063,0.0671995312572138,0.672503080118339
60,0.0650003977292787,0.0701756829861122,0.069647705567471,0.0644720818821021,0.0666821741074056,0.691025669903678,0.673868803655407,0.633821620326361,0.693420026247128,0.667296847884002,0.0671956084544739,0.671886593603315
61,0.0649863019982991,0.0701774564356999,0.069639411041536,0.0644688259175686,0.0667720333780056,0.691213611778254,0.673207531757259,0.632983597664859,0.693456834517097,0.666010004369378,0.0672088057542218,0.671374316017369
62,0.0650891193694563,0.0701130568412082,0.069636588802975,0.0644830667333552,0.0667673902548851,0.688509219710386,0.674238337951432,0.633245603178825,0.693114234465848,0.66647913039786,0.067217844400376,0.67111730514087
63,0.0651208255918144,0.0700486984780516,0.0696360948380363,0.0644870691953495,0.0667680172087291,0.687283726063807,0.676234471455745,0.633266668948792,0.693117065871231,0.666492827508181,0.0672121410623962,0.671278951969551
64,0.0651200511690168,0.0700484644378318,0.0696431424153424,0.0644956551045718,0.0667901752969062,0.687256273879881,0.67617353071219,0.633038895311023,0.692959922872517,0.665116267920957,0.0672194976847338,0.670908978139313
65,0.065160415690124,0.0700502307467708,0.0696421556865926,0.0645089372351586,0.0668265622650966,0.687284429965959,0.6760620221176,0.633023095983548,0.692526717849038,0.665411440648366,0.0672376603247485,0.670861541312902
66,0.065171577420942,0.0700306031014456,0.0696511307817422,0.0644991106288331,0.0668245398431862,0.688174866188201,0.675794271829428,0.631706485360606,0.692109793406506,0.66557649082773,0.0672353923552298,0.670672381522494
67,0.06512665632123,0.0700290906051583,0.0696352161649882,0.0644886208113472,0.0668193426176868,0.689046297052339,0.676026365299563,0.632958582063023,0.693211210100189,0.666451051321703,0.0672197853040821,0.671538701167363
68,0.0651264516395998,0.0699884145601777,0.0696102649269416,0.0644369607557248,0.0668006781483783,0.689052632171707,0.675754725176696,0.635699107074675,0.695009152517898,0.667129058282574,0.0671925540061644,0.67252893504471
69,0.0651265337809988,0.0699880069576779,0.0695096838133694,0.0646268387903357,0.0666626261125239,0.689063894606139,0.675352775591547,0.63704402482601,0.692295958310387,0.667854320274052,0.0671827378909812,0.672322194721627
70,0.0650941795030731,0.0699938848656351,0.0694104242104546,0.0646380970193492,0.0667391615918204,0.689928990350909,0.675368334930327,0.637356061543647,0.692143062419747,0.670125986020729,0.0671751494380665,0.672984487053072
71,0.0651045466321209,0.0699686451741223,0.0694182696163379,0.0645607908754598,0.0667377955949623,0.690280237524742,0.676219560422747,0.63718753538391,0.693131930749487,0.670034215381581,0.0671580095786007,0.673370695892494
72,0.0651247077898073,0.0700210299062577,0.0695300532541001,0.0645590188970711,0.0667657090153467,0.68898928097803,0.676058780588688,0.633158706877711,0.692726331928484,0.669221976739567,0.0672001037725166,0.672031015422496
73,0.0651349766062038,0.070020777300865,0.0695589187620874,0.0645547517606921,0.0667652455716291,0.687898232642477,0.676068505175425,0.633363439829578,0.692668995969494,0.669228140439212,0.0672069340002955,0.671845462811237
74,0.0651524779591083,0.0700244129632058,0.0695796685634082,0.064571634607125,0.0667741088710058,0.687416059668378,0.676034144968953,0.632462219858175,0.692617322821269,0.668697377414287,0.0672204605927706,0.671445424946212
75,0.065158985343618,0.0700269715385879,0.0695821912365206,0.0645751413037222,0.0667768815357389,0.687568806435355,0.676047111084603,0.63245563680506,0.6923256880669,0.668856263894006,0.0672240341916375,0.671450701257185
76,0.0651441270065478,0.0700403097759529,0.0695892765574237,0.0645748199998424,0.0667795593764019,0.688117146211739,0.67499296588226,0.632295668614373,0.692344092201885,0.66867614689329,0.0672256185432337,0.671285203960709
77,0.0650906087506013,0.0700556684615339,0.0695925668878244,0.0645755390874938,0.0667818136553812,0.690876442647461,0.675584220755899,0.632462878163486,0.691778518976787,0.668522739257699,0.0672192393685669,0.671844959960266
78,0.0651944509311193,0.0700401274393275,0.0696048224402158,0.0645753790398606,0.0667876085329244,0.687816579992848,0.676467861537444,0.631789431829852,0.691777811125441,0.668157711267654,0.0672404776766895,0.671201879150648
79,0.0651776781031938,0.0701024580936642,0.0696783413899249,0.0645619036431437,0.0667848168259059,0.686861384772625,0.674851635221675,0.633385163904856,0.691416099087863,0.668780244931727,0.0672610396111665,0.671058905583749
80,0.0651965283016612,0.0699937143684524,0.0696762062947777,0.0645790912758033,0.0667274542899638,0.685614774061487,0.677873388473901,0.632886168478762,0.691098981685054,0.667970060856261,0.0672345989061317,0.671088674711093
81,0.0652449648671317,0.0700128510095753,0.0696731607692206,0.064553684119171,0.066685102656984,0.684956625549396,0.676911302692673,0.632909867469975,0.689814939344218,0.66635140484412,0.0672339526844165,0.670188827980076
82,0.0652981553032917,0.0700160694745856,0.0696741974856467,0.064515136516628,0.0666618415980798,0.68257110115637,0.677083752030818,0.633246919789448,0.690326008015709,0.665035112542307,0.0672330800756464,0.66965257870693
83,0.0653054457891454,0.0699705104867052,0.0696394428986793,0.0645082387440817,0.0666258867655177,0.683346097425689,0.677991380126316,0.639918844121202,0.690112944760697,0.664780346290343,0.0672099049368259,0.671229922544849
84,0.0653122955679144,0.0700176721443858,0.0696392652761204,0.0644822584337415,0.0666164532608281,0.683258813558845,0.677261387815222,0.6401196272412,0.691096150279672,0.663993447302423,0.067213588936598,0.671145885239472
85,0.0653102685903835,0.0700229339334066,0.0695447414447603,0.0644884610268275,0.0666897870910274,0.682768897661074,0.676966408684186,0.640411914799493,0.691410436277098,0.666236349117427,0.067211238417281,0.671558801307856
86,0.0653190875050219,0.070032700874067,0.0695538666511961,0.0645094131204577,0.066688634459425,0.682587994808018,0.676915192527368,0.640178216413921,0.69339737500407,0.666149372466891,0.0672207405220335,0.671845630244054
87,0.0653236800567451,0.0700723557305295,0.0696794485330246,0.0644946698148769,0.0667143544459602,0.682597145535993,0.674321321091591,0.63585775865474,0.69291815964313,0.66545218955157,0.0672569017162273,0.670229314895405
88,0.0653232425871999,0.0701274024043256,0.0697180432688727,0.0645131413278578,0.0667132771975733,0.682587994808018,0.673142701179009,0.635958479367395,0.692736949698668,0.665480268627728,0.0672790213571659,0.669981278736163
89,0.0653235368493789,0.0701287178646834,0.0697449746692055,0.0644964275704496,0.0667252446421606,0.682787199117025,0.672841238990147,0.634950613935533,0.691767901206603,0.665152222835548,0.0672837803191756,0.669499835216971
90,0.0653238491157402,0.0701260690919672,0.0697552134781492,0.0645784116839056,0.0667264622338069,0.682855477625766,0.673068794319804,0.634853184749436,0.690147629476629,0.665177562489642,0.0673020011207138,0.669220529732255
91,0.0653147041552581,0.0701251271852645,0.0697643152089282,0.0645899175063557,0.06672801171215,0.682604888459665,0.673078518906542,0.634719548771207,0.690044991031524,0.665062506762948,0.0673044151535913,0.669102090786377
92,0.0653119249154282,0.0701253411225465,0.0697576327923374,0.0646541741124906,0.0667305241091082,0.68253520214662,0.674222778612652,0.634142215013048,0.68966982981838,0.664922796237678,0.0673159194103822,0.669098564365675
93,0.0652871840450474,0.0701329463533498,0.0697607669603215,0.0647012747464759,0.0667399935184377,0.68300329707768,0.674008837704427,0.63426400149567,0.68963160584572,0.664588244318096,0.0673244331247265,0.669099197288318
94,0.0653014183232146,0.0701421169885584,0.0697763569358062,0.0646927684436925,0.066742949395722,0.683070167782117,0.674164431092227,0.634184346552982,0.689325106213094,0.664374569397094,0.0673311220173987,0.669023724207503
95,0.065303701125195,0.0701410858954953,0.0697651421315387,0.0647439422273112,0.066738178540726,0.682977252698057,0.674174803984747,0.634510865987471,0.686243829305895,0.665029291270421,0.0673384099840532,0.668587208649318
96,0.0653045352416624,0.0701823035723997,0.069758127727833,0.0647650877391214,0.0667504055150099,0.682825913735383,0.674305113447029,0.63399541292859,0.68323829249267,0.664975187684654,0.0673520919592053,0.667867984057665
97,0.0653073454266232,0.0701642960156542,0.0696555649816738,0.06478878761871,0.0667308098373643,0.682711177684612,0.674803012287988,0.634862401023796,0.683162552398696,0.664296495868267,0.0673293607760051,0.667967127852672
98,0.0652974134788207,0.070114603969745,0.0696602341164273,0.0647730764759447,0.0667194048338901,0.682926571743115,0.676266238439087,0.634903215953108,0.682092989015563,0.664491679690336,0.0673129465749656,0.668136138968242
99,0.0653196189108588,0.0701162387859199,0.069720938686171,0.0647859499572645,0.0667167005249839,0.681849601450602,0.676170289183277,0.634184346552982,0.681873555098441,0.664480037146563,0.0673318893730396,0.667711565886373
100,0.065323448577724,0.0701104782129042,0.0697132803314145,0.0648601512445626,0.066728751854533,0.682005867728339,0.676291522364605,0.634965096652386,0.679819370493641,0.664259513670401,0.0673472220442277,0.667468274181874
101,0.0653010470505183,0.0701414153353325,0.0697369063180268,0.0648708992198296,0.0667067667593466,0.681518063537024,0.676486662405137,0.634439769013832,0.679666474603002,0.664694396923081,0.0673514069366107,0.667361073296415
102,0.0652831391732429,0.0701294671471109,0.0697359720035873,0.0649434108831527,0.0666954777057186,0.681722899063247,0.677145989385938,0.634448985288193,0.679419434483403,0.664938890342304,0.0673574933825625,0.667535239712617
103,0.0652811644643993,0.0701123979089365,0.0696624772004002,0.0649926979885561,0.0667089285082643,0.681975599935804,0.677315845500952,0.635215252670745,0.67813963925064,0.664632075071122,0.0673515332141113,0.667455682485853
104,0.0652519507915596,0.0701049893281879,0.0696553354908639,0.0650055817643422,0.0666955147043383,0.681307596793585,0.677474032111882,0.63478340438642,0.67785791441511,0.664643032759379,0.0673426744158584,0.667213196093275
105,0.0653530955327673,0.0700956087727593,0.0697214702950078,0.0650651649685395,0.0667280802317222,0.681820741462371,0.677425409178195,0.633880209499082,0.677597425119945,0.664391690784995,0.0673926839601592,0.667023095208918
106,0.0653501643376036,0.0701208566518905,0.069712592981989,0.0650631209189596,0.0667000202278352,0.681732753693375,0.676551492983387,0.633998046149836,0.677642019754715,0.667606402577248,0.0673893510236556,0.667506143031712
107,0.0653243815328013,0.0701045019443683,0.0697066711927935,0.0652273985080634,0.0667155226482556,0.682129050604934,0.677267870873048,0.634939422745239,0.679216281147229,0.667240689731687,0.0674156951652564,0.668158663020427
108,0.0653354787577191,0.0701029438629522,0.0697056385471095,0.0652412029467096,0.0667073281294285,0.682197329113675,0.677363171823075,0.63491769866996,0.679051351783715,0.66738176996799,0.0674185184487838,0.668182264271683
109,0.0653402379889753,0.0701843183705522,0.0697029949781769,0.0652410686349381,0.0666960228495812,0.682097375008095,0.673157612212006,0.634974312926746,0.678977027392431,0.667660506163015,0.0674329285644448,0.667373366740459
110,0.0653158641212768,0.0701746891530617,0.0696953257364383,0.0652399857215513,0.0667286121104079,0.68169896639008,0.673935579151005,0.635046068205697,0.679002510040871,0.6673523211808,0.0674308953685472,0.667407088993691
111,0.0653274908318426,0.0702055548040165,0.069680821935054,0.0652424743607097,0.0667497192552946,0.680545974665154,0.673824070556415,0.633616229069183,0.678511969058402,0.66556621799499,0.0674412122373835,0.666412892268829
112,0.0653021685494653,0.0701960378421359,0.0696783921140275,0.0652441876245818,0.0666781292432586,0.681044337388748,0.673725528077475,0.633666260272854,0.678503474842255,0.665989458703897,0.0674197830746938,0.666585811857046
113,0.065313487683944,0.0701817606413942,0.0696815440789882,0.0652247359873336,0.0667048286646201,0.68105208031242,0.674414677124271,0.633650460945379,0.678059652048593,0.664435521538021,0.067421271411256,0.666322478393737
114,0.0652954694120242,0.0701799953288118,0.069679208905945,0.0652583228914171,0.0667070651037351,0.68147371770145,0.674535261999816,0.633718924697772,0.678070977670121,0.665036824681097,0.0674240123283866,0.666567141350051
115,0.0653122883187067,0.0704233261170184,0.0696837004118368,0.0652448916584727,0.0667030151328107,0.681388545541061,0.673094078245322,0.635000645139205,0.676871877490752,0.665186808039108,0.0674734443277691,0.66630839089109
116,0.065302934118927,0.0704251007946229,0.0697924679240692,0.0652312231845972,0.0666678228391752,0.681991789685299,0.672850963576885,0.635547038547726,0.676584489844457,0.66570250424268,0.0674839097722783,0.666535357179409
117,0.0653186003000011,0.0704215586852244,0.0697999869121247,0.0652748050623005,0.0666848701054724,0.682043878444545,0.673269769112379,0.635700423685298,0.673988091108962,0.665996307259058,0.0674999642130246,0.666199693922048
118,0.0653188503171193,0.0704205032244648,0.0697965643834922,0.065418085145781,0.0667209003847418,0.678804520741181,0.673288569980071,0.636094090261558,0.673515246410132,0.666163412004969,0.0675349806911198,0.665573167879582
119,0.0652967117208263,0.0704179460197878,0.0698107686032504,0.0654005333888704,0.0667237050516687,0.679206448869956,0.674437367826659,0.635865000013166,0.673554178234137,0.666827037000004,0.0675299329568807,0.665978006388784
120,0.0653070290366392,0.0704214058989415,0.0698079940490485,0.0654521092928691,0.0667201003637148,0.679341598083134,0.674336880430371,0.63528042489658,0.671994073868535,0.6669934568904,0.0675417277282426,0.665589286833804
121,0.065323758990556,0.0704329145230094,0.0697588549280605,0.0654522388738205,0.0667371811675034,0.679381016603644,0.674462003446394,0.638446215139442,0.671999028827954,0.667255071697524,0.0675409896965899,0.666308667142992
122,0.0653838748972455,0.0704546699742362,0.0697733370951977,0.0654392282511434,0.0667520982315744,0.673516807775585,0.67381758749859,0.638215808280428,0.673271037695916,0.667587911478315,0.0675606416898794,0.665281830545767
123,0.0653929636137268,0.0704527443978595,0.0697713836527759,0.0654480025910512,0.0667552281300169,0.673626616511292,0.673781930680552,0.637615433836366,0.673061513697631,0.667239320020655,0.067564064477086,0.6650649629493
124,0.0653926125770647,0.0704573029871494,0.0697907434934205,0.0654308948256829,0.066738249436018,0.673464719016339,0.672843832213277,0.636855749506929,0.673103276927019,0.66725918083062,0.0675619606638671,0.664705351698837
125,0.0654088496175671,0.0704901972902702,0.0695636887080668,0.065431227021085,0.0666918194550085,0.673517511677737,0.671057101476711,0.647755310548948,0.673101861224328,0.66950619177872,0.0675171564183995,0.666987595341289
126,0.0653958912045913,0.0704911426057686,0.0696763317852482,0.0654573484183433,0.0666708751662686,0.674194665547932,0.670987084452201,0.643529648754618,0.672544074364031,0.670951236917548,0.067538317836044,0.666441342007266
127,0.0653987621934123,0.0705064465246625,0.0697206533236982,0.0654561722308956,0.0665488063197225,0.6739152163936,0.671182872798516,0.643622469803535,0.67248532270235,0.671978862619353,0.0675261681184782,0.666636948863471
128,0.0654425548429078,0.0705290369660369,0.069745978801164,0.0655288134563741,0.0665521079114668,0.673717419888896,0.669000027228843,0.642707425420591,0.671605463479826,0.671842576371663,0.0675596983955899,0.665774582477964
129,0.0654260831256954,0.0705292966539822,0.0697489956418407,0.0655256755478046,0.0665537961911017,0.674141872886534,0.669031145906403,0.64288582616,0.671664922992852,0.671942565277003,0.0675567694320849,0.665933266644558
130,0.0654404385333762,0.070522935879876,0.0697430645537118,0.0655251187959668,0.0665559611053163,0.674309401598703,0.668379598594992,0.642787080363279,0.671438410562275,0.671775460531092,0.0675575037736494,0.665737990330068
131,0.0654266421401711,0.070582142001409,0.0697560327916943,0.0655280926435968,0.0665563317311165,0.674807764322297,0.667272940624267,0.642630403699149,0.671443365521693,0.671693277869168,0.0675698482615975,0.665569550407315
132,0.0653960593367422,0.0705838904173023,0.0697643928771175,0.06550515105568,0.0665745880894665,0.67613461987876,0.667046681906175,0.642445419906626,0.671143236551178,0.671266270454922,0.0675648163552617,0.665607245739532
133,0.0653961026308801,0.0705799952479411,0.0697556065377167,0.065545774220241,0.0665784748179934,0.67612054183572,0.667319618640607,0.641749591192402,0.670862219566993,0.671003285936766,0.0675711906909544,0.665411051434498
